
Standard & Poors 500 Index,Last: 4246.5898,Change:  -8.5602
"Date: June 16, 2021, 7:34 AM EDT",Bid: 4207.4399,Ask: 4288.2002,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Jun 16 2021,SPXW210616C04195000,55.5,2.5,51.5,52,32,0.2882,0.8973,0.0045,83,4195.00,SPXW210616P04195000,2.69,-0.425,2.1,2.3,3721,0.298,-0.1104,0.0046,4759
Wed Jun 16 2021,SPXW210616C04200000,50.6,2.55,46.9,47.4,86,0.2817,0.878,0.0052,808,4200.00,SPXW210616P04200000,3.02,-0.7,2.45,2.7,8049,0.2896,-0.1286,0.0053,7278
Wed Jun 16 2021,SPXW210616C04205000,46,2.2,42.3,42.8,24,0.2726,0.8575,0.006,40,4205.00,SPXW210616P04205000,3.48,-1.02,2.9,3.2,4363,0.2819,-0.1507,0.006,3589
Wed Jun 16 2021,SPXW210616C04210000,40.63,1.03,37.8,38.3,43,0.2639,0.8328,0.0069,359,4210.00,SPXW210616P04210000,4.03,0.2,3.4,3.7,6221,0.2724,-0.1749,0.0069,2980
Wed Jun 16 2021,SPXW210616C04215000,36.67,1.67,33.4,33.9,148,0.2551,0.8036,0.0079,181,4215.00,SPXW210616P04215000,4.88,-0.97,4,4.3,3829,0.2629,-0.2034,0.0078,2047
Wed Jun 16 2021,SPXW210616C04220000,33.2,-4.05,29.2,29.7,339,0.2482,0.7677,0.0089,1152,4220.00,SPXW210616P04220000,5.33,0.29,4.8,5.1,4838,0.2551,-0.2384,0.0088,2351
Wed Jun 16 2021,SPXW210616C04225000,29.1,2.1,25.1,25.6,464,0.2397,0.7273,0.0101,3797,4225.00,SPXW210616P04225000,6.2,-1,5.7,6,3548,0.2462,-0.2779,0.0099,3721
Wed Jun 16 2021,SPXW210616C04230000,24.8,1.7,21.2,21.7,612,0.2314,0.6803,0.0112,1255,4230.00,SPXW210616P04230000,7.61,-0.4,6.8,7.1,3250,0.2375,-0.3239,0.011,2480
Wed Jun 16 2021,SPXW210616C04235000,21.23,-2.9,17.7,18.1,1352,0.2256,0.6252,0.0122,702,4235.00,SPXW210616P04235000,8.5,-1.17,8.2,8.5,2932,0.2304,-0.3772,0.012,990
Wed Jun 16 2021,SPXW210616C04240000,17.8,-3,14.4,14.8,2633,0.2193,0.5645,0.013,2366,4240.00,SPXW210616P04240000,10.05,-0.4,9.9,10.2,5940,0.2239,-0.4367,0.0128,1872
Wed Jun 16 2021,SPXW210616C04245000,14.51,-0.1,11.5,11.9,4436,0.2146,0.4987,0.0135,2254,4245.00,SPXW210616P04245000,12,1.1,12,12.3,5622,0.2192,-0.5012,0.0132,1638
Wed Jun 16 2021,SPXW210616C04250000,11.8,-2.15,9,9.3,9013,0.2102,0.4302,0.0136,3080,4250.00,SPXW210616P04250000,14.34,0.6,14.4,14.8,5597,0.2149,-0.5683,0.0133,2042
Wed Jun 16 2021,SPXW210616C04255000,9.42,-1.05,6.9,7.2,4347,0.2077,0.3622,0.0131,1995,4255.00,SPXW210616P04255000,16.92,-2.33,17.2,17.7,3985,0.2116,-0.6353,0.0129,701
Wed Jun 16 2021,SPXW210616C04260000,7.3,-1.65,5.1,5.4,4626,0.2043,0.2962,0.0123,1570,4260.00,SPXW210616P04260000,20.05,-2.25,20.5,21,957,0.2106,-0.6982,0.012,327
Wed Jun 16 2021,SPXW210616C04265000,5.74,0.74,3.7,4,4096,0.2025,0.2361,0.011,2144,4265.00,SPXW210616P04265000,23.62,-2.23,24,24.5,546,0.2072,-0.7588,0.0109,250
Wed Jun 16 2021,SPXW210616C04270000,4.2,-0.5,2.6,2.85,6843,0.2002,0.1821,0.0096,4194,4270.00,SPXW210616P04270000,27.17,-2.43,27.9,28.4,355,0.2063,-0.8107,0.0095,202
Wed Jun 16 2021,SPXW210616C04275000,3.2,0.4,1.75,1.95,5056,0.1974,0.135,0.008,3747,4275.00,SPXW210616P04275000,31.32,-2.18,32,32.6,264,0.2055,-0.8553,0.008,250
Wed Jun 16 2021,SPXW210616C04280000,2.29,-0.625,1.15,1.35,8871,0.1964,0.0982,0.0064,7340,4280.00,SPXW210616P04280000,34.4,-3.2,36.1,37.3,156,0.2065,-0.8904,0.0066,127
Wed Jun 16 2021,SPXW210616C04285000,1.63,-0.5,0.75,0.9,7870,0.1957,0.0694,0.0049,5400,4285.00,SPXW210616P04285000,39,-3.25,40.7,41.9,281,0.2097,-0.9164,0.0053,118
Wed Jun 16 2021,SPXW210616C04290000,1.14,-0.425,0.5,0.6,5583,0.196,0.0487,0.0037,3636,4290.00,SPXW210616P04290000,44.3,-2.65,45.4,46.6,29,0.2128,-0.937,0.0042,15
Wed Jun 16 2021,SPXW210616C04295000,0.82,-0.35,0.3,0.4,5481,0.1961,0.033,0.0027,3602,4295.00,SPXW210616P04295000,50.52,-1.03,50.2,51.4,8,0.2175,-0.9517,0.0033,16
Wed Jun 16 2021,SPXW210616C04300000,0.58,-0.17,0.15,0.3,6579,0.1972,0.0222,0.0019,6708,4300.00,SPXW210616P04300000,52.95,-3.6,55,56.3,72,0.2223,-0.963,0.0026,71
Wed Jun 16 2021,SPXW210616C04305000,0.4,-0.2,0.1,0.2,3008,0.1997,0.0152,0.0014,3965,4305.00,SPXW210616P04305000,63.68,2.48,59.9,61.2,22,0.2284,-0.971,0.0021,14
Wed Jun 16 2021,SPXW210616C04310000,0.27,-0.23,0.05,0.15,3302,0.1961,0.0106,0.001,4957,4310.00,SPXW210616P04310000,64.43,-1.82,64.9,66.2,15,0.244,-0.9726,0.0019,10
Wed Jun 16 2021,SPXW210616C04315000,0.21,-0.05,0,0.15,1564,0.1915,0.0084,0.0008,2806,4315.00,SPXW210616P04315000,71.13,-0.02,69.9,71.1,1,0.2531,-0.9768,0.0016,2
Wed Jun 16 2021,SPXW210616C04320000,0.15,-0.2,0.05,0.1,1670,0.1803,0.0077,0.0007,3678,4320.00,SPXW210616P04320000,74.9,-1.25,74.9,76.1,5,0.268,-0.978,0.0014,8
Wed Jun 16 2021,SPXW210616C04325000,0.1,-0.2,0.05,0.1,1932,0.2036,0.007,0.0006,2973,4325.00,SPXW210616P04325000,0,0,79.9,81.1,0,0.2829,-0.979,0.0013,1
Wed Jun 16 2021,SPXW210616C04330000,0.05,-0.225,0,0.1,1274,0.147,0.007,0.0006,1860,4330.00,SPXW210616P04330000,86.31,0.31,84.9,86.1,1,0.2976,-0.9799,0.0012,1
Wed Jun 16 2021,SPXW210616C04335000,0.05,-0.2,0,0.1,2625,0.2001,0.0048,0.0004,2509,4335.00,SPXW210616P04335000,0,0,89.9,91.1,0,0.312,-0.9808,0.0011,0
Wed Jun 16 2021,SPXW210616C04340000,0.05,-0.15,0,0.1,619,0.2104,0.0046,0.0004,727,4340.00,SPXW210616P04340000,0,0,94.9,96.1,0,0.3267,-0.9815,0.001,0
Wed Jun 16 2021,SPXW210616C04345000,0.05,0.025,0,0.05,670,0.2432,0.0024,0.0002,858,4345.00,SPXW210616P04345000,100.12,-0.63,99.9,101.1,1,0.3411,-0.9822,0.0009,1
Wed Jun 16 2021,SPXW210616C04350000,0.05,-0.075,0,0.05,469,0.2264,0.0023,0.0002,1161,4350.00,SPXW210616P04350000,105.07,-0.68,104.9,106.1,1,0.3554,-0.9828,0.0009,2
Wed Jun 16 2021,SPXW210616C04355000,0.05,-0.075,0,0.05,319,0.2252,0.0024,0.0002,889,4355.00,SPXW210616P04355000,0,0,109,111.9,0,0.3595,-0.9857,0.0007,0
Wed Jun 16 2021,SPXW210616C04360000,0.05,0.025,0,0.05,798,0.2327,0.0021,0.0002,1022,4360.00,SPXW210616P04360000,0,0,114,116.9,0,0.3734,-0.9862,0.0007,0
Wed Jun 16 2021,SPXW210616C04365000,0.05,-0.05,0,0.05,532,0.1783,0.002,0.0002,714,4365.00,SPXW210616P04365000,120.82,-0.13,119,121.9,2,0.3872,-0.9866,0.0006,2
Wed Jun 16 2021,SPXW210616C04370000,0.05,-0.025,0,0.05,408,0.1851,0.002,0.0001,763,4370.00,SPXW210616P04370000,0,0,124,126.9,0,0.4008,-0.987,0.0006,0
Wed Jun 16 2021,SPXW210616C04375000,0.05,-0.05,0,0.05,521,0.1918,0.0019,0.0001,1018,4375.00,SPXW210616P04375000,133.2,2.25,129,131.9,8,0.4147,-0.9874,0.0006,8
Wed Jun 16 2021,SPXW210616C04380000,0.05,-0.025,0,0.05,15,0.1985,0.0018,0.0001,347,4380.00,SPXW210616P04380000,144.39,0,134,136.9,0,0.4282,-0.9877,0.0005,10
Wed Jun 16 2021,SPXW210616C04385000,0.05,-0.025,0,0.05,59,0.2051,0.0018,0.0001,212,4385.00,SPXW210616P04385000,0,0,139,141.9,0,0.4417,-0.9881,0.0005,0
Wed Jun 16 2021,SPXW210616C04390000,0.05,-0.025,0,0.05,2,0.2117,0.0017,0.0001,509,4390.00,SPXW210616P04390000,154.42,0,144,146.9,0,0.4551,-0.9884,0.0005,10
Wed Jun 16 2021,SPXW210616C04395000,0.05,-0.025,0,0.05,2,0.2182,0.0017,0.0001,794,4395.00,SPXW210616P04395000,0,0,149,151.9,0,0.4684,-0.9887,0.0005,0
Wed Jun 16 2021,SPXW210616C04400000,0.05,-0.025,0,0.05,33,0.2247,0.0016,0.0001,355,4400.00,SPXW210616P04400000,174.18,0,154,156.9,0,0.4817,-0.9889,0.0004,1
Wed Jun 16 2021,SPXW210616C04405000,0.05,0,0,0.05,3,0.2342,0.0018,0.0001,320,4405.00,SPXW210616P04405000,0,0,159,161.9,0,0.4949,-0.9892,0.0004,0
Wed Jun 16 2021,SPXW210616C04410000,0.05,0,0,0.05,20,0.2408,0.0017,0.0001,168,4410.00,SPXW210616P04410000,0,0,164,166.9,0,0.508,-0.9895,0.0004,0
Wed Jun 16 2021,SPXW210616C04415000,0.05,0,0,0.05,0,0.247,0.0016,0.0001,1009,4415.00,SPXW210616P04415000,170.81,-0.09,169,171.9,1,0.5211,-0.9897,0.0004,1
Wed Jun 16 2021,SPXW210616C04420000,0.05,0.025,0,0.05,30,0.2507,0.0014,0.0001,26,4420.00,SPXW210616P04420000,0,0,174,176.9,0,0.5341,-0.9899,0.0004,0
Wed Jun 16 2021,SPXW210616C04425000,0.05,0.025,0,0.05,20,0.2603,0.0016,0.0001,1051,4425.00,SPXW210616P04425000,0,0,179,181.9,0,0.5471,-0.9901,0.0003,0
Wed Jun 16 2021,SPXW210616C04430000,0.1,0,0,0.05,0,0.2673,0.0016,0.0001,267,4430.00,SPXW210616P04430000,0,0,184,186.9,0,0.56,-0.9903,0.0003,0
Wed Jun 16 2021,SPXW210616C04435000,0.05,0.025,0,0.05,1,0.2731,0.0015,0.0001,21,4435.00,SPXW210616P04435000,0,0,189,191.9,0,0.5729,-0.9905,0.0003,0
Wed Jun 16 2021,SPXW210616C04440000,0.07,0,0,0.05,0,0.2764,0.0013,0.0001,73,4440.00,SPXW210616P04440000,0,0,194,196.9,0,0.5858,-0.9907,0.0003,0
Wed Jun 16 2021,SPXW210616C04445000,0.15,0,0,0.05,0,0.286,0.0014,0.0001,65,4445.00,SPXW210616P04445000,0,0,199,201.9,0,0.5985,-0.9909,0.0003,0
Wed Jun 16 2021,SPXW210616C04450000,0.1,0,0,0.05,0,0.2892,0.0013,0.0001,1706,4450.00,SPXW210616P04450000,209.19,0,204,206.9,0,0.6113,-0.9911,0.0003,2
Wed Jun 16 2021,SPXW210616C04460000,0.05,0,0,0.05,0,0.5015,0.0012,0.0001,1,4460.00,SPXW210616P04460000,0,0,214,216.9,0,0.6366,-0.9914,0.0003,0
Wed Jun 16 2021,SPXW210616C04465000,0.05,0,0,0.05,0,0.512,0.0012,0.0001,34,4465.00,SPXW210616P04465000,0,0,219,221.9,0,0.6492,-0.9915,0.0003,0
Wed Jun 16 2021,SPXW210616C04470000,0.05,0,0,0.05,0,0.5222,0.0012,0.0001,21,4470.00,SPXW210616P04470000,0,0,224,226.9,0,0.6618,-0.9917,0.0002,0
Wed Jun 16 2021,SPXW210616C04475000,0.05,0,0,0.05,0,0.5325,0.0012,0.0001,719,4475.00,SPXW210616P04475000,0,0,229,231.9,0,0.6743,-0.9918,0.0002,0
Wed Jun 16 2021,SPXW210616C04480000,0.1,0,0,0.05,0,0.5426,0.0012,0.0001,271,4480.00,SPXW210616P04480000,0,0,234,236.9,0,0.6868,-0.992,0.0002,0
Wed Jun 16 2021,SPXW210616C04485000,0.05,0,0,0.05,0,0.5528,0.0011,0,20,4485.00,SPXW210616P04485000,0,0,239,241.9,0,0.6992,-0.9921,0.0002,0
Wed Jun 16 2021,SPXW210616C04490000,0.05,0,0,0.05,0,0.5626,0.0011,0,88,4490.00,SPXW210616P04490000,0,0,244,246.9,0,0.7116,-0.9922,0.0002,0
Wed Jun 16 2021,SPXW210616C04495000,0.05,0,0,0.05,0,0.5729,0.0011,0,5,4495.00,SPXW210616P04495000,0,0,249,251.9,0,0.724,-0.9923,0.0002,0
Wed Jun 16 2021,SPXW210616C04500000,0.05,0,0,0.05,0,0.583,0.0011,0,207,4500.00,SPXW210616P04500000,0,0,254,256.9,0,0.7363,-0.9925,0.0002,0
Wed Jun 16 2021,SPXW210616C04505000,0.15,0,0,0.05,0,0.5927,0.001,0,75,4505.00,SPXW210616P04505000,0,0,259,261.9,0,0.7486,-0.9926,0.0002,0
Wed Jun 16 2021,SPXW210616C04510000,0,0,0,0.05,0,0.6024,0.001,0,0,4510.00,SPXW210616P04510000,0,0,264,266.9,0,0.7609,-0.9927,0.0002,0
Wed Jun 16 2021,SPXW210616C04515000,0,0,0,0.05,0,0.6132,0.001,0,0,4515.00,SPXW210616P04515000,0,0,269,271.9,0,0.7731,-0.9928,0.0002,0
Wed Jun 16 2021,SPXW210616C04520000,0,0,0,0.05,0,0.6224,0.001,0,0,4520.00,SPXW210616P04520000,0,0,274,276.9,0,0.7853,-0.9929,0.0002,0
Wed Jun 16 2021,SPXW210616C04525000,0,0,0,0.05,0,0.6333,0.001,0,10,4525.00,SPXW210616P04525000,288.15,0,279,281.9,0,0.7974,-0.993,0.0002,2
Wed Jun 16 2021,SPXW210616C04530000,0,0,0,0.05,0,0.6435,0.001,0,0,4530.00,SPXW210616P04530000,0,0,284,286.9,0,0.8095,-0.9931,0.0002,0
Wed Jun 16 2021,SPXW210616C04540000,0.05,0,0,0.05,0,0.6624,0.0009,0,12,4540.00,SPXW210616P04540000,0,0,294,296.9,0,0.8336,-0.9933,0.0002,0
Wed Jun 16 2021,SPXW210616C04550000,0.05,0,0,0.05,0,0.682,0.0009,0,40,4550.00,SPXW210616P04550000,0,0,304,306.9,0,0.8576,-0.9934,0.0002,0
Wed Jun 16 2021,SPXW210616C04560000,0.05,0,0,0.05,0,0.7015,0.0009,0,109,4560.00,SPXW210616P04560000,0,0,314,316.9,0,0.8815,-0.9936,0.0001,0
Wed Jun 16 2021,SPXW210616C04570000,0.05,0,0,0.05,0,0.7209,0.0009,0,568,4570.00,SPXW210616P04570000,0,0,324,326.9,0,0.9052,-0.9937,0.0001,0
Wed Jun 16 2021,SPXW210616C04575000,0.05,0,0,0.05,0,0.7305,0.0008,0,5,4575.00,SPXW210616P04575000,0,0,329,331.9,0,0.9171,-0.9938,0.0001,0
Wed Jun 16 2021,SPXW210616C04580000,0.1,0,0,0.05,0,0.7402,0.0008,0,311,4580.00,SPXW210616P04580000,0,0,334,336.9,0,0.9288,-0.9939,0.0001,0
Wed Jun 16 2021,SPXW210616C04590000,0,0,0,0.05,0,0.7597,0.0008,0,0,4590.00,SPXW210616P04590000,0,0,344,346.9,0,0.9516,-0.9941,0.0001,0
Wed Jun 16 2021,SPXW210616C04600000,0.1,0,0,0.05,0,0.779,0.0008,0,31,4600.00,SPXW210616P04600000,0,0,354,356.9,0,0.9758,-0.9941,0.0001,0
Wed Jun 16 2021,SPXW210616C04610000,0,0,0,0.05,0,0.7984,0.0008,0,0,4610.00,SPXW210616P04610000,0,0,364,366.9,0,0.999,-0.9943,0.0001,0
Wed Jun 16 2021,SPXW210616C04620000,0.05,0,0,0.05,0,0.8165,0.0007,0,5,4620.00,SPXW210616P04620000,0,0,374,376.9,0,1.0221,-0.9944,0.0001,0
Wed Jun 16 2021,SPXW210616C04625000,0.05,0,0,0.05,0,0.5058,0.0008,0,3,4625.00,SPXW210616P04625000,0,0,379,381.9,0,1.0326,-0.9945,0.0001,0
Wed Jun 16 2021,SPXW210616C04650000,0,0,0,0.05,0,0.5374,0.0008,0,0,4650.00,SPXW210616P04650000,0,0,404,406.9,0,1.0908,-0.9947,0.0001,0
Wed Jun 16 2021,SPXW210616C04675000,0.07,0,0,0.05,0,0.5682,0.0008,0,2,4675.00,SPXW210616P04675000,0,0,429,431.9,0,1.1476,-0.9949,0.0001,0
Wed Jun 16 2021,SPXW210616C04700000,0.05,0,0,0.05,0,0.5951,0.0007,0,115,4700.00,SPXW210616P04700000,0,0,454,456.9,0,1.2045,-0.9951,0.0001,0
Wed Jun 16 2021,SPXW210616C04725000,0,0,0,0.05,0,0.6248,0.0007,0,0,4725.00,SPXW210616P04725000,0,0,479,481.9,0,1.259,-0.9954,0.0001,0
Wed Jun 16 2021,SPXW210616C04800000,0,0,0,0.05,0,0.7092,0.0006,0,0,4800.00,SPXW210616P04800000,0,0,554,556.9,0,1.4224,-0.9958,0.0001,0
Wed Jun 16 2021,SPXW210616C04900000,0,0,0,0.05,0,0.8193,0.0006,0,0,4900.00,SPXW210616P04900000,0,0,654,656.9,0,1.634,-0.9963,0,0
Wed Jun 16 2021,SPXW210616C05000000,0,0,0,0.05,0,0.9237,0.0005,0,0,5000.00,SPXW210616P05000000,0,0,754,756.9,0,1.8372,-0.9967,0,0
Wed Jun 16 2021,SPXW210616C05100000,0,0,0,0.05,0,1.0266,0.0004,0,0,5100.00,SPXW210616P05100000,0,0,854,856.9,0,2.0352,-0.997,0,0
Wed Jun 16 2021,SPXW210616C05200000,0,0,0,0.05,0,1.126,0.0004,0,0,5200.00,SPXW210616P05200000,0,0,954,956.9,0,2.2253,-0.9972,0,0
Wed Jun 16 2021,SPXW210616C05300000,0,0,0,0.05,0,1.2197,0.0004,0,0,5300.00,SPXW210616P05300000,0,0,1054,1056.9,0,2.4113,-0.9974,0,0
Wed Jun 16 2021,SPXW210616C05400000,0,0,0,0.05,0,1.3135,0.0003,0,0,5400.00,SPXW210616P05400000,0,0,1154,1156.9,0,2.5936,-0.9976,0,0
Wed Jun 16 2021,SPXW210616C05500000,0,0,0,0.05,0,1.4042,0.0003,0,0,5500.00,SPXW210616P05500000,0,0,1254,1256.9,0,2.7676,-0.9977,0,0
Wed Jun 16 2021,SPXW210616C05600000,0,0,0,0.05,0,1.501,0.0003,0,0,5600.00,SPXW210616P05600000,0,0,1354,1356.9,0,2.9385,-0.9979,0,0
Wed Jun 16 2021,SPXW210616C05800000,0,0,0,0.05,0,1.6623,0.0002,0,0,5800.00,SPXW210616P05800000,0,0,1554,1556.9,0,3.2704,-0.9981,0,0
Wed Jun 16 2021,SPXW210616C06000000,0,0,0,0.05,0,1.8262,0.0002,0,0,6000.00,SPXW210616P06000000,0,0,1754,1756.9,0,3.592,-0.9982,0,0
Wed Jun 16 2021,SPXW210616C06200000,0,0,0,0.05,0,2.001,0.0002,0,0,6200.00,SPXW210616P06200000,0,0,1954,1956.9,0,3.8948,-0.9983,0,0
Fri Jun 18 2021,SPX210618C00100000,4148.43,4.98,4141,4146.9,26,0,0.9999,0,670,100.00,SPX210618P00100000,0,0,0,0.05,0,13.751,0,0,918
Fri Jun 18 2021,SPXW210618C00100000,4134.91,0,4142.9,4145.6,0,0,0.9995,0,6,100.00,SPXW210618P00100000,0,0,0,0.05,0,11.501,0,0,100
Fri Jun 18 2021,SPX210618C00200000,0,0,4041,4046.8,0,0,0.9998,0,107,200.00,SPX210618P00200000,0,0,0,0.05,0,11.1265,0,0,262
Fri Jun 18 2021,SPXW210618C00200000,0,0,4042.9,4045.6,0,0,0.9993,0,0,200.00,SPXW210618P00200000,0,0,0,0.05,0,9.2048,0,0,0
Fri Jun 18 2021,SPX210618C00300000,0,0,3941,3946.8,0,0,0.9998,0,9,300.00,SPX210618P00300000,0,0,0,0.05,0,9.6099,0,0,1047
Fri Jun 18 2021,SPXW210618C00300000,0,0,3942.9,3945.6,0,0,0.9991,0,0,300.00,SPXW210618P00300000,0,0,0,0.05,0,8.001,0,0,0
Fri Jun 18 2021,SPX210618C00400000,0,0,3841,3846.9,0,0,0.9998,0,3,400.00,SPX210618P00400000,0,0,0,0.05,0,8.5363,0,0,2128
Fri Jun 18 2021,SPXW210618C00400000,0,0,3842.9,3845.6,0,0,0.999,0,0,400.00,SPXW210618P00400000,0,0,0,0.05,0,7.0814,0,0,10
Fri Jun 18 2021,SPX210618C00500000,0,0,3741,3746.9,0,0,0.9998,0,75,500.00,SPX210618P00500000,0,0,0,0.05,0,7.751,0,0,4234
Fri Jun 18 2021,SPXW210618C00500000,0,0,3742.9,3745.6,0,0,0.9989,0,0,500.00,SPXW210618P00500000,0,0,0,0.05,0,6.3987,0,0,0
Fri Jun 18 2021,SPX210618C00600000,0,0,3641,3646.9,0,0,0.9997,0,2,600.00,SPX210618P00600000,0,0,0,0.05,0,7.049,0,0,8077
Fri Jun 18 2021,SPXW210618C00600000,0,0,3642.9,3645.7,0,0,0.9988,0,0,600.00,SPXW210618P00600000,0,0,0,0.05,0,5.876,0,0,206
Fri Jun 18 2021,SPX210618C00700000,0,0,3541,3546.9,0,0,0.9998,0,8,700.00,SPX210618P00700000,0,0,0,0.05,0,6.5009,0,0,7264
Fri Jun 18 2021,SPXW210618C00700000,0,0,3542.9,3545.7,0,0,0.9986,0,0,700.00,SPXW210618P00700000,0,0,0,0.05,0,5.376,0,0,119
Fri Jun 18 2021,SPX210618C00800000,3432.09,0,3441,3446.9,0,0,0.9998,0,2,800.00,SPX210618P00800000,0,0,0,0.05,0,6.001,0,0,11249
Fri Jun 18 2021,SPXW210618C00800000,0,0,3442.9,3445.7,0,0,0.9985,0,0,800.00,SPXW210618P00800000,0,0,0,0.05,0,5.001,0,0,52
Fri Jun 18 2021,SPX210618C00900000,0,0,3341,3346.9,0,0,0.9997,0,0,900.00,SPX210618P00900000,0,0,0,0.05,0,5.5935,-0.0001,0,10689
Fri Jun 18 2021,SPXW210618C00900000,0,0,3342.9,3345.7,0,0,0.9983,0,0,900.00,SPXW210618P00900000,0,0,0,0.05,0,4.6614,-0.0001,0,5
Fri Jun 18 2021,SPX210618C01000000,3251.4,8.25,3241.2,3247,2,0,0.9996,0,66239,1000.00,SPX210618P01000000,0.03,0,0,0.05,0,5.206,-0.0001,0,88317
Fri Jun 18 2021,SPXW210618C01000000,3242.93,-0.82,3242.9,3245.7,3,0,0.9982,0,60,1000.00,SPXW210618P01000000,0,0,0,0.05,0,4.3335,-0.0001,0,220
Fri Jun 18 2021,SPX210618C01100000,3148.45,5.2,3141.2,3147,26,0,0.9996,0,295,1100.00,SPX210618P01100000,0,0,0,0.05,0,4.876,-0.0001,0,8216
Fri Jun 18 2021,SPXW210618C01100000,0,0,3142.9,3145.7,0,0,0.998,0,0,1100.00,SPXW210618P01100000,0,0,0,0.05,0,4.0576,-0.0001,0,166
Fri Jun 18 2021,SPX210618C01200000,3032.48,0,3041,3046.9,0,0,0.9998,0,180,1200.00,SPX210618P01200000,0,0,0,0.05,0,4.5652,-0.0001,0,4546
Fri Jun 18 2021,SPXW210618C01200000,0,0,3042.9,3045.7,0,0,0.9979,0,0,1200.00,SPXW210618P01200000,0,0,0,0.05,0,3.8208,-0.0001,0,367
Fri Jun 18 2021,SPX210618C01225000,0,0,3016,3021.9,0,0,0.9999,0,10,1225.00,SPX210618P01225000,0,0,0,0.05,0,4.5057,-0.0001,0,1291
Fri Jun 18 2021,SPXW210618C01225000,0,0,3017.9,3020.7,0,0,0.9979,0,0,1225.00,SPXW210618P01225000,0,0,0,0.05,0,3.751,-0.0001,0,10
Fri Jun 18 2021,SPX210618C01250000,0,0,2991,2996.9,0,0,0.9999,0,0,1250.00,SPX210618P01250000,0,0,0,0.05,0,4.4323,-0.0001,0,4613
Fri Jun 18 2021,SPXW210618C01250000,0,0,2992.9,2995.7,0,0,0.9978,0,0,1250.00,SPXW210618P01250000,0,0,0,0.05,0,3.6881,-0.0001,0,68
Fri Jun 18 2021,SPX210618C01275000,0,0,2966,2971.9,0,0,0.9999,0,0,1275.00,SPX210618P01275000,0,0,0,0.05,0,4.376,-0.0001,0,2690
Fri Jun 18 2021,SPXW210618C01275000,2960.66,0,2967.9,2970.7,0,0,0.9978,0,0,1275.00,SPXW210618P01275000,0,0,0,0.05,0,3.626,-0.0001,0,22
Fri Jun 18 2021,SPX210618C01300000,2939.71,0,2941.2,2947,0,0,0.9999,0,504,1300.00,SPX210618P01300000,0,0,0,0.05,0,4.3003,-0.0001,0,4622
Fri Jun 18 2021,SPXW210618C01300000,0,0,2943,2945.7,0,0,0.9977,0,0,1300.00,SPXW210618P01300000,0,0,0,0.05,0,3.557,-0.0001,0,262
Fri Jun 18 2021,SPX210618C01325000,0,0,2916.2,2922,0,0,0.9999,0,0,1325.00,SPX210618P01325000,0,0,0,0.05,0,4.2256,-0.0001,0,522
Fri Jun 18 2021,SPXW210618C01325000,2910.78,0,2918,2920.7,0,0,0.9977,0,1,1325.00,SPXW210618P01325000,0,0,0,0.05,0,3.501,-0.0001,0,254
Fri Jun 18 2021,SPX210618C01350000,0,0,2891.1,2896.9,0,0,0.9999,0,5,1350.00,SPX210618P01350000,0,0,0,0.05,0,4.1531,-0.0001,0,3452
Fri Jun 18 2021,SPXW210618C01350000,0,0,2893,2895.7,0,0,0.9977,0,0,1350.00,SPXW210618P01350000,0,0,0,0.05,0,3.4385,-0.0001,0,82
Fri Jun 18 2021,SPX210618C01375000,2864.36,0,2866.1,2871.9,0,0,0.9999,0,2,1375.00,SPX210618P01375000,0,0,0,0.05,0,4.0785,-0.0001,0,1110
Fri Jun 18 2021,SPXW210618C01375000,0,0,2868,2870.7,0,0,0.9976,0,0,1375.00,SPXW210618P01375000,0,0,0,0.05,0,3.406,-0.0001,0,30
Fri Jun 18 2021,SPX210618C01400000,2835,0,2841.1,2846.9,0,0,0.9999,0,34,1400.00,SPX210618P01400000,0,0,0,0.05,0,4.0096,-0.0001,0,4718
Fri Jun 18 2021,SPXW210618C01400000,0,0,2843,2845.7,0,0,0.9976,0,0,1400.00,SPXW210618P01400000,0,0,0,0.05,0,3.3447,-0.0001,0,96
Fri Jun 18 2021,SPX210618C01425000,0,0,2816.1,2821.9,0,0,0.9998,0,13,1425.00,SPX210618P01425000,0,0,0,0.05,0,3.9665,-0.0001,0,911
Fri Jun 18 2021,SPXW210618C01425000,0,0,2818,2820.7,0,0,0.9976,0,0,1425.00,SPXW210618P01425000,0,0,0,0.05,0,3.2966,-0.0001,0,346
Fri Jun 18 2021,SPX210618C01450000,0,0,2791.1,2796.9,0,0,0.9998,0,14,1450.00,SPX210618P01450000,0,0,0,0.05,0,3.9066,-0.0001,0,2550
Fri Jun 18 2021,SPXW210618C01450000,0,0,2793,2795.7,0,0,0.9975,0,0,1450.00,SPXW210618P01450000,0,0,0,0.05,0,3.251,-0.0001,0,6
Fri Jun 18 2021,SPX210618C01475000,0,0,2766.1,2771.9,0,0,0.9999,0,0,1475.00,SPX210618P01475000,0,0,0,0.05,0,3.8392,-0.0001,0,1059
Fri Jun 18 2021,SPXW210618C01475000,0,0,2768,2770.7,0,0,0.9975,0,0,1475.00,SPXW210618P01475000,0,0,0,0.05,0,3.1885,-0.0001,0,122
